Track URI,Track Name,Artist URI(s),Artist Name(s),Album URI,Album Artist Name(s),Album Release Date,Track Duration (ms),Track Preview URL,Explicit,Popularity,Artist Genres
spotify:track:0iyFZC2XuPdLpfQpUeli4H,Walk Right In,spotify:artist:2Mhi3jfuRSdbVZPdjqsnnN,Dr. Hook,spotify:album:0UQeeHZSz95cijW6o07wib,Dr. Hook,1/1/1992,187066,https://p.scdn.co/mp3-preview/f711b62dff4e559d3ba7e7e01bc1998f6f24a33e?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,40,"country rock,mellow gold,soft rock"
spotify:track:4rRRVHoBP8v42QdOivhhfj,Two Strong Hearts,spotify:artist:1QxaPWG1POM8Ul6WwsHq4y,John Farnham,spotify:album:4Zm7KcV47uD0sHageJyq2h,John Farnham,10/20/2003,212840,https://p.scdn.co/mp3-preview/22aef9beb14c26366f0b8bb47a4e6bc228ce457e?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,16,"australian pop,australian rock"
spotify:track:4tCtwWceOPWzenK2HAIJSb,Work from Home (feat. Ty Dolla $ign),"spotify:artist:1l8Fu6IkuTP0U5QetQJ5Xt, spotify:artist:7c0XG5cIJTrrAgEC3ULPiq","Fifth Harmony, Ty Dolla $ign",spotify:album:0pF0oyuPNdOObniB1Ng0kW,Fifth Harmony,5/27/2016,214480,https://p.scdn.co/mp3-preview/58fd9aa04f6972b8302f497dc6bb6160941c1e58?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,75,"girl group,pop,talent show,hip hop,pop rap,r&b,southern hip hop,trap,trap soul"
spotify:track:40rOKDgEB0PoedLUQELRFi,Hidden Agenda - New Mix,spotify:artist:2JyWXPbkqI5ZJa3gwqVa0c,Craig David,spotify:album:35ikpiYIj4Mtl6wp1zzDtb,Craig David,11/24/2008,252600,https://p.scdn.co/mp3-preview/149191b47ed5595f41bf751e0480aa67947bc796?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,british soul
spotify:track:6F5c58TMEs1byxUstkzVeM,Roar,spotify:artist:6jJ0s89eD6GaHleKKya26X,Katy Perry,spotify:album:5MQBzs5YlZlE28mD9yUItn,Katy Perry,10/18/2013,223546,https://p.scdn.co/mp3-preview/d72636d23beb0e3c283ec8150b8f50f9b5b0d8a3?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,70,pop
spotify:track:5tzbM8m70V977Ezpfk8IPS,Time After Time,spotify:artist:2BTZIqw0ntH9MvilQ3ewNY,Cyndi Lauper,spotify:album:2aZG65CSBMeTKr0YNfsFMe,Cyndi Lauper,1983,241333,https://p.scdn.co/mp3-preview/36937f5e84f627d9b6b2380cb715e6ead0ecf52b?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,"dance pop,new wave pop,permanent wave,soft rock"
spotify:track:6W21LNLz9Sw7sUSNWMSHRu,Freak On a Leash,spotify:artist:3RNrq3jvMZxD9ZyoOZbQOD,Korn,spotify:album:0gsiszk6JWYwAyGvaTTud4,Korn,8/18/1998,255733,https://p.scdn.co/mp3-preview/1748e7fff0689e02eed3deebaf7837afabbe8657?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,78,"alternative metal,funk metal,hard rock,nu metal,post-grunge,rap metal,rock"
spotify:track:5YDP1MSGDD5k0pm7j5KjMM,Chulu Chululu,spotify:artist:7bzzp2TDqSg6rXfOv501Eb,Bill & Boyd,spotify:album:5WEaHbpKLGHGCEnmhLdOZ0,Bill & Boyd,1/1/1964,127680,https://p.scdn.co/mp3-preview/2495df2c487a6d880676c51e4f57eb8dced20570?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,2,"classic australian country,classic nz pop"
spotify:track:6t1FIJlZWTQfIZhsGjaulM,Video Killed The Radio Star,spotify:artist:057gc1fxmJ2vkctjQJ7Tal,The Buggles,spotify:album:5KKpKvLOS4tCV7cSOwIOWF,The Buggles,1/10/1980,253800,https://p.scdn.co/mp3-preview/0d0dbf059733ddc5252c7867827fa4e76961fd5e?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,62,"early synthpop,new wave pop,zolo"
spotify:track:1mVTTCmWniYZrjHwHRqWyw,Lay Down (Candles In The Rain) - Long Version,"spotify:artist:6sOP8RUFR0q0nBOBOXGdBK, spotify:artist:0lEzfSVcNRLDUKdI7fBDD3","Melanie, The Edwin Hawkins Singers",spotify:album:6A52tOKufZUBoHqui2fnNj,Melanie,2/18/1998,469933,https://p.scdn.co/mp3-preview/21160aa7c9423549e4a490a12eb501ce471eb37a?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,28,"folk,persian pop"
spotify:track:1QV6tiMFM6fSOKOGLMHYYg,Poker Face,spotify:artist:1HY2Jd0NmPuamShAr6KMms,Lady Gaga,spotify:album:1qwlxZTNLe1jq3b0iidlue,Lady Gaga,1/1/2008,237200,https://p.scdn.co/mp3-preview/36abf77572983417d63a3aed8923d00e07167efa?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,81,"art pop,dance pop,pop"
spotify:track:7K5u9x1qd2WyEkTN7ntm1A,Vegas Girl,spotify:artist:6mU8ucezzms5I2kNH6HNlu,Conor Maynard,spotify:album:5oWAiNeY4ImqhSzdXqDcMK,Conor Maynard,7/20/2012,171826,https://p.scdn.co/mp3-preview/e22b059524ab51a6c051efdc584efe1198f8015e?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,18,"post-teen pop,talent show,uk pop,viral pop"
spotify:track:41on8RwRh22IHcChAN2gm8,American Boy (feat. Kanye West),"spotify:artist:5T0MSzX9RC5NA6gAI6irSn, spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Estelle, Kanye West",spotify:album:4nAIqmKELnBEXEkYg1pMic,Estelle,3/28/2008,284733,https://p.scdn.co/mp3-preview/6f51d610e0fcdf1a2452dde184f2c3c1a761885f?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,0,"neo soul,r&b,chicago rap,hip hop,rap"
spotify:track:4V9JDRqKjN8F2HWdlEDxvI,Harder To Breathe,spotify:artist:04gDigrS5kc9YWfZHwBETP,Maroon 5,spotify:album:5zClcGCSWj926AMjvBNSLc,Maroon 5,2002,173693,https://p.scdn.co/mp3-preview/025d7fa6f3ddf30be6ff1c18bfd508869a2182fe?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,64,pop
spotify:track:7IhsLJMqdxoo7YAZjaSMru,Dead And Gone,"spotify:artist:4OBJLual30L7gRl5UkeRcT, spotify:artist:31TPClRtHm23RisEBtV3X7","T.I., Justin Timberlake",spotify:album:5PfepkNWgRR2DI02Y8AawC,T.I.,9/7/2008,299746,https://p.scdn.co/mp3-preview/a282d070d34ad7e8c0608d9a426617f6cd96c11f?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,67,"atl hip hop,dirty south rap,gangster rap,hip hop,pop rap,rap,southern hip hop,trap,dance pop,pop"
spotify:track:0t414ewhjcIiuPVF3QECz2,If,spotify:artist:4qwGe91Bz9K2T8jXTZ815W,Janet Jackson,spotify:album:7qIuZgsMkRuh7rzi4qVcpg,Janet Jackson,5/18/1993,271640,https://p.scdn.co/mp3-preview/9eb625d8043c780e1e536678d81c3506b27104d0?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,51,"dance pop,r&b,urban contemporary"
spotify:track:2DJpq0JJbGiBuQ3S5TDpPD,Truth Hurts,spotify:artist:56oDRnqbIiwx4mymNEv7dS,Lizzo,spotify:album:6Rct4zM36bjIH5kF2PZ5nj,Lizzo,4/18/2019,173306,https://p.scdn.co/mp3-preview/3e65edc0284eeb937793404c4d8c4bd94de3f26b?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,15,"escape room,minnesota hip hop,pop,trap queen"
spotify:track:4zCWUhwXEgXrUY2C0hBfl2,Be Mine!,spotify:artist:6UE7nl9mha6s8z0wFQFIZ2,Robyn,spotify:album:7ib5tmnBERvWGFhsRBPdm1,Robyn,4/2/2007,206600,https://p.scdn.co/mp3-preview/937a26765ef0d3e111d849f0cd9aaa264543e056?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,"dance pop,electropop,neo-synthpop,scandipop,swedish electropop,swedish pop"
spotify:track:6ZyNjT2hYvfV5PuW84dp1E,1 Thing,spotify:artist:08rMCq2ek1YjdDBsCPVH2s,Amerie,spotify:album:7w2MdUz4qr0477ZtEY10pl,Amerie,2008,238746,https://p.scdn.co/mp3-preview/cef2e21106063ac165efc52161cf06afce34e2db?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,49,"contemporary r&b,hip pop,neo soul,r&b,urban contemporary"
spotify:track:44x9GdJsYmbaYRBm8ROyfL,One Way Ticket,spotify:artist:5r1bdqzhgRoHC3YcCV6N5a,The Darkness,spotify:album:1XQdof8z0wTG0HaBoc1PHL,The Darkness,11/28/2005,266973,https://p.scdn.co/mp3-preview/68fc9e1bf02ebe8b2dc995d1866b174e607429b5?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,42,"glam metal,hard rock"
spotify:track:3YKQqwURGKQnxk9TKfq1gE,Two Faces Have I,spotify:artist:5bLcI9Jo6RyrrHzG9veVyn,Lou Christie,spotify:album:0KEz9QGxUgb2kcpx5bdwgC,Lou Christie,1/10/2014,169157,https://p.scdn.co/mp3-preview/5a63f763117074a739deca59f8d37a56e6bad6a6?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,"bubblegum pop,classic garage rock,doo-wop,merseybeat"
spotify:track:0PhU6i6Kei6x0CH3jocvA3,Freedom,spotify:artist:5lpH0xAS4fVfLkACg9DAuM,Wham!,spotify:album:02f3y3NTsddjdUMoNiBppI,Wham!,10/23/1984,302200,https://p.scdn.co/mp3-preview/57ebb2b980fe5ced3ccda0f8fe90dc7b5639ce7a?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,57,"new romantic,new wave,new wave pop,soft rock"
spotify:track:2NtqZmfRIDkXJ2YvY2Kv1F,Lido Shuffle,spotify:artist:46njgd2Rq9tZc4ZjeQMgbh,Boz Scaggs,spotify:album:7DysI4j6UqK00RTfETKXqs,Boz Scaggs,1976,221613,https://p.scdn.co/mp3-preview/8fde29ce9823e64e56225ce0d882cc6c888d4203?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,3,"classic rock,mellow gold,singer-songwriter,soft rock,yacht rock"
spotify:track:2DLkQzNRBgaAbCX4MscyTC,Slice of Heaven,spotify:artist:5bYfbDXaMVCxEt7hOAvEWc,Dave Dobbyn,spotify:album:6PtsG1TZhAWMz4Vl28cuES,Dave Dobbyn,10/30/2009,277266,https://p.scdn.co/mp3-preview/c1f376811babf8078aaefd749e2a09500190535e?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,"australian rock,classic nz pop,kiwi rock,nz singer-songwriter"
spotify:track:10pSiR20z5pY7a80uysJ3P,Stone,spotify:artist:6tVsUWjip0Tnp1EyCRX5XH,Cyrus Villanueva,spotify:album:2IItyyD14pMv9NNgqjcZrv,Cyrus Villanueva,12/8/2015,212155,https://p.scdn.co/mp3-preview/b400cc821253efae91653a1207f00b933ad3db8d?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,18,"australian pop,australian talent show"
spotify:track:1jeWrScZZuhw3b55T1fv4O,Tell Him (Duet with Barbra Streisand),"spotify:artist:7jmTilWYlKOuavFfmQAcu6, spotify:artist:4S9EykWXhStSc15wEx8QFK","Barbra Streisand, Céline Dion",spotify:album:3SwxRkHbAarf3wWlInRTzA,Céline Dion,10/24/1997,291160,https://p.scdn.co/mp3-preview/a5567de09980de38abd28dca6b78ecc45baad6ab?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,"adult standards,operatic pop,soft rock,canadian pop"
spotify:track:0uOKq55dztn2zNxpORp9F2,The Nips Are Getting Bigger,spotify:artist:6PFydyUHMKD2jm5NXzRPiK,Mental As Anything,spotify:album:7aoAGNmLcBUoBCWhcWGJhb,Mental As Anything,11/1/1979,200666,https://p.scdn.co/mp3-preview/26fc68896f19891d692015e02ed759819c678b0e?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,51,australian rock
spotify:track:1XNvUrCop20hAWfROW1CoV,Dance Wiv Me - Radio Edit,"spotify:artist:0gusqTJKxtU1UTmNRMHZcv, spotify:artist:7CajNmpbOovFoOoasH2HaY, spotify:artist:5afDPnkidHjc6e43K9bSKn","Dizzee Rascal, Calvin Harris, Chrom3",spotify:album:5EKQI8I9axhDzVABDLAHKY,"Dizzee Rascal, Calvin Harris, Chrom3",2008,203571,https://p.scdn.co/mp3-preview/20be0efb3ea6d05ca51b7fbad5280ad4fb194853?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,41,"grime,instrumental grime,dance pop,edm,electro house,house,pop,progressive house,uk dance"
spotify:track:0LzeivEHO16a8eBQGlpVkE,Love Shack - Edit; 2019 Remaster,spotify:artist:3gdbcIdNypBsYNu3iiCjtN,The B-52's,spotify:album:3ueq8HNaKowofxk69MuDQs,The B-52's,6/27/1989,262586,https://p.scdn.co/mp3-preview/f662aaccb02e76391d41af15b6700010f147cf0b?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,52,"album rock,classic rock,dance rock,new romantic,new wave,new wave pop,permanent wave,post-punk,rock,zolo"
spotify:track:5pZrTiyyerSGHUJExDCOxZ,Country Grammar (Hot Shit),spotify:artist:2gBjLmx6zQnFGQJCAQpRgw,Nelly,spotify:album:2ixev48xYzspaWS6mxTPRU,Nelly,6/27/2000,287000,https://p.scdn.co/mp3-preview/477e81c7439a989179b38848490ba915c4edd6b8?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,0,"dance pop,gangster rap,hip hop,pop rap,rap,st louis rap,urban contemporary"
spotify:track:2cGxRwrMyEAp8dEbuZaVv6,Instant Crush (feat. Julian Casablancas),"spotify:artist:4tZwfgrHOc3mvqYlEYSvVi, spotify:artist:1rAv1GhTQ2rmG94p9lU3rB","Daft Punk, Julian Casablancas",spotify:album:4m2880jivSbbyEGAKfITCa,Daft Punk,5/20/2013,337560,https://p.scdn.co/mp3-preview/a52d000457fc91fdb18bfaa1f690c82bf7b1a036?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,74,"electro,filter house,rock,indie rock"
spotify:track:1ezeinbhS1HhWzA8yQIzA7,Michelle,spotify:artist:6CZ47nllxoNELmf1dScwPh,The Overlanders,spotify:album:0OFTdFceJ8clEpDlxq5hi8,Various Artists,5/4/2015,141663,https://p.scdn.co/mp3-preview/0c35530eef4a4a589d49238e669aec9e3e484cb0?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,
spotify:track:56zrJ2upO5VssMnqowOZOH,Things That Make You Go Hmmm,"spotify:artist:7krx6UBDKLwE0q3s3fesqF, spotify:artist:08MVPakTEdRJimQNV61NFR","C & C Music Factory, Freedom Williams",spotify:album:4eKi4PJuybybkSbE6nNQnD,Various Artists,10/30/2015,325120,https://p.scdn.co/mp3-preview/fc46d84a2a9b8b416ccdd844e71379e4859065ba?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,"diva house,eurodance,freestyle,hip house,hip house"
spotify:track:2H9CKpZiLDF223BbwehpDF,Hush Hush; Hush Hush / I Will Survive - Medley,spotify:artist:6wPhSqRtPu1UhRCDX5yaDJ,The Pussycat Dolls,spotify:album:760FDehnzYHkDsDqfE1KkU,The Pussycat Dolls,1/1/2009,252093,https://p.scdn.co/mp3-preview/331b0dac276291c8b9a55f5ddd66607841728d8a?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,56,"dance pop,girl group,pop"
spotify:track:1kj3ASwCuqDnzehRd3WIz3,Second Solution,spotify:artist:3ExT45ORJ8pT516HRZbr7G,The Living End,spotify:album:4NrwcdtcWnfQvMxqQwF8x7,The Living End,1/15/1999,178733,https://p.scdn.co/mp3-preview/c7c6801472320106427a383a6773a75e0bf437f0?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,25,"australian alternative rock,australian rock,australian ska"
spotify:track:0SZIQOLgjT6awjwInBsSjV,You're The Best Thing,spotify:artist:3loflELg7MzgrOyNqERolN,The Style Council,spotify:album:6tF9nPl6x7ACsKZ8alL1he,The Style Council,1/1/1984,340626,https://p.scdn.co/mp3-preview/378c4115cf348a68f0f4da57982925ffaa0340b5?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,"new romantic,new wave,new wave pop,sophisti-pop"
spotify:track:2QLEN3RVunMas7j0PHjeAT,C'mon N' Ride It (The Train),spotify:artist:4mar1GMMEhvGyJdWagu6KS,Quad City DJ's,spotify:album:1xipzu4eNAdr8oBnqP0eaS,Quad City DJ's,6/18/1996,451440,https://p.scdn.co/mp3-preview/b6cdc9bcc2dca7a828691afd84abcdba8adf6e75?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,50,miami bass
spotify:track:4AGkYEPy8SPf0JADQNsw2q,Super Love,spotify:artist:2wSrZOe6YVo6XoKma22sdY,Dami Im,spotify:album:2PCEQRUPOjYYW3qCT8PLgc,Dami Im,10/14/2014,204986,https://p.scdn.co/mp3-preview/89be8698dcce79c1e19395c3c8d68c1c9389504f?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,34,"australian pop,australian talent show,talent show"
spotify:track:3c4OULLWwgRqBfA2dJtRuY,Love Is In The Air,spotify:artist:2wMcQIxzH2LYHJZNxo9FcN,John Paul Young,spotify:album:28L7sCuuF8Zt6dW1FuZqRh,John Paul Young,9/18/2009,210293,https://p.scdn.co/mp3-preview/232f9f979ad1c8a70315eca897524b25d708cbc5?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,3,"australian dance,classic uk pop"
spotify:track:3tFECpGckFpp0HpQje78gi,Forever Young,spotify:artist:51K48NCxjB11t9eqUWWoIq,Youth Group,spotify:album:7JgWdCGMBwJkYb91oiFzxd,Youth Group,1/30/2007,239120,https://p.scdn.co/mp3-preview/6dd8feeb953297968da0e4f270f5264f648a0ece?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,52,
spotify:track:66xn6tB8s3l8uhj02OGneE,For You (Fifty Shades Freed) (& Rita Ora),"spotify:artist:5pUo3fmmHT8bhCyHE52hA6, spotify:artist:5CCwRZC6euC8Odo6y9X8jr","Liam Payne, Rita Ora",spotify:album:4w0N1CaZwQ5RPIuawqlYyy,Various Artists,2/9/2018,245453,https://p.scdn.co/mp3-preview/7dfa7d8a0ee05272ee21b880654dd3c74285f902?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,58,"pop,dance pop,pop,uk pop"
spotify:track:070QivFOnOdtVznpnrUMCO,Bad Habits,spotify:artist:72TwyCcvk2jm4gZSGEPjhb,Billy Field,spotify:album:7hAICaEutBvl4BOVKIaJ7J,Various Artists,3/19/2009,208253,https://p.scdn.co/mp3-preview/18cc0d7105176bb58c64818f5368b2b97768a15b?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,australian rock
spotify:track:0a75KbBW12Hc8QtrD1gwAJ,I Wanna Do It with You,spotify:artist:2wMcQIxzH2LYHJZNxo9FcN,John Paul Young,spotify:album:28L7sCuuF8Zt6dW1FuZqRh,John Paul Young,9/18/2009,181906,https://p.scdn.co/mp3-preview/392bc263884451f83b54b067a7038db2380ae32e?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,"australian dance,classic uk pop"
spotify:track:3RauEVgRgj1IuWdJ9fDs70,The Man,spotify:artist:06HL4z0CvFAxyc27GXpf02,Taylor Swift,spotify:album:1NAmidJlEaVgA3MpcPFYGq,Taylor Swift,8/23/2019,190360,https://p.scdn.co/mp3-preview/8eed78d771b1fc7b51cfe4bcf198611ac243acec?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,79,pop
spotify:track:1ofagnzl7oj7z1MtwGesHX,Maria,spotify:artist:3g4Os4LNZvOQUaokeSLCwG,P.J. Proby,spotify:album:096XgmUiVnM8055Jebhyzx,P.J. Proby,1994,217573,https://p.scdn.co/mp3-preview/93852f6f67ebcd2e90d5b978e2cc292751776a99?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,"merseybeat,rock-and-roll"
spotify:track:3iA4foXIFpekwHyma7pRs1,Overkill,spotify:artist:0f3EsoviYnRKTkmayI3cux,Men At Work,spotify:album:4GDchmJ8oESRJ58cDXvnE0,Men At Work,1983,229466,https://p.scdn.co/mp3-preview/b9844114dd6b25047e659f75649a12ac10790281?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,62,"album rock,australian rock,classic rock,hard rock,mellow gold,new romantic,new wave,new wave pop,rock,soft rock"
spotify:track:6XrWIKoIwqomse4ZmBnjQd,Life Goes On,spotify:artist:7ASucWaI33cepJbo74Hlo0,E^ST,spotify:album:4R9XQ0jz7PgVJ82UtIZFaM,E^ST,9/29/2017,210455,https://p.scdn.co/mp3-preview/88c6f0caea375b26e8b0c6ec40503ab6de806d11?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,44,australian indie
spotify:track:27L8sESb3KR79asDUBu8nW,Stacy's Mom,spotify:artist:1pgtr4nhBQjp9oCUBPyYWh,Fountains Of Wayne,spotify:album:6TZp52tXShLQbq8yNMxqNT,Fountains Of Wayne,1/1/2003,197986,https://p.scdn.co/mp3-preview/7413b51c07234686ff22b18a5627492a0d7b017a?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,72,"pop rock,power pop"
spotify:track:0ZUjPkZKjzRi6bgIuJovfY,How Can We Be Lovers,spotify:artist:6YHEMoNPbcheiWS2haGzkn,Michael Bolton,spotify:album:5g9LXOhTPW9Iow6GZPRg2D,Michael Bolton,6/27/1989,235626,https://p.scdn.co/mp3-preview/e09a7628f701828fe551bc4811dff5186e028822?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,52,soft rock
spotify:track:46LTPfvrxlgNLyIGBup4O2,Teenage Crime,spotify:artist:5kp9Qhzri9LrDkzrtjt5Sh,Adrian Lux,spotify:album:3PkihmRbn1fBM07FHktcvf,Adrian Lux,1/1/2012,168920,https://p.scdn.co/mp3-preview/f30603a52180e33a597bafba6177742a7e2a3a1e?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,42,
spotify:track:2a1o6ZejUi8U3wzzOtCOYw,Danza Kuduro,"spotify:artist:33ScadVnbm2X8kkUqOkC6Z, spotify:artist:5bv5RplEOwdCvhq0EILh9E","Don Omar, Lucenzo",spotify:album:6mGDfbDErYIJsmSewvccWm,Don Omar,1/1/2010,198773,https://p.scdn.co/mp3-preview/233463331fb88a8868992fa066f06d26d389c9ac?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,80,"latin hip hop,puerto rican pop,reggaeton,trap latino,urbano latino,reggaeton"
spotify:track:1iola53QSlUVnceCbxr15K,Buy Me A Pony,spotify:artist:6P7kkhED6EPrfoZuxz20Fo,Spiderbait,spotify:album:2Nj9YgW5fgFbnGv8xO6tek,Spiderbait,1/1/2005,105200,https://p.scdn.co/mp3-preview/efdcc482d41760e89c56f266fbaf2dba5470a700?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,"australian alternative rock,australian rock"
spotify:track:3PfERRzizJqTx0fuRmBgtH,You're so Vain,spotify:artist:31Qm8tlnFdAbGPok6Rfhz3,Chocolate Starfish,spotify:album:4djRLJLSGUAkT6MMiorGLX,Chocolate Starfish,4/11/2017,249160,https://p.scdn.co/mp3-preview/ad3f93e7c933fe96b255466d5543f70043471a83?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,34,australian rock
spotify:track:0C3nGIOCvSsRwc0zpAJ9Db,Got to Get It,spotify:artist:0BZ3BHzfYwpd3k5TDnvAz8,Culture Beat,spotify:album:4dButnBmVJox87ObbC9vTr,Culture Beat,1993,321426,https://p.scdn.co/mp3-preview/d8a8883051f52e3d922f4a0bee187e9b5408b2e4?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,"eurodance,europop,german techno,hip house"
spotify:track:0QdePZJfBpRIBautuT4FSx,Angels Like You,spotify:artist:5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,spotify:album:0BCjAmbM8ryCM9gxy5yW7h,Miley Cyrus,11/27/2020,196453,https://p.scdn.co/mp3-preview/4db8314199c0d49e95c786792ecd06eadae9f510?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,54,pop
spotify:track:2EnaF6Nll7GTSAyaXvd2qW,Circles on the Water,spotify:artist:5i84V8Zk7YqCN6xxb7SWgw,Samantha Jade,spotify:album:3p56kf3Vm4ejOOgGkIzrI3,Samantha Jade,5/26/2017,219865,https://p.scdn.co/mp3-preview/8800174efeceacaed5dac403a2d31b2d62edee00?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,9,"australian pop,australian talent show"
spotify:track:3xgKCfRwbqie54nHtSLnhM,Playboy,spotify:artist:0MponVSpW81oLvJZ53vYZH,The Marvelettes,spotify:album:4lQGx8rNgekiFN6Zk9BV7y,The Marvelettes,1/1/1962,164840,https://p.scdn.co/mp3-preview/c782a625147734cb3ff0ca4fec1fca6644c0e224?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,"classic girl group,classic soul,motown,soul,southern soul"
spotify:track:0ErrsvDylBWZeAUYbqLllv,Part-Time Lover,spotify:artist:7guDJrEfX3qb6FEbdPA5qi,Stevie Wonder,spotify:album:7JfvlSXZufIMTzPdwRqyPH,Stevie Wonder,9/13/1985,252560,https://p.scdn.co/mp3-preview/77257eb3b4801647b278a2b5c32714b6adf93626?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,"motown,soul"
spotify:track:5lm8SfB4FoPbUcSDKTO8c4,Night of My Life,spotify:artist:5XVcYaeSTGZXwxd63aY9Tv,Damien Leith,spotify:album:0wNiJEdRcrsry9vzn3L45x,Damien Leith,12/2/2006,214613,https://p.scdn.co/mp3-preview/9ad2cf29e5f4552aada9bd960bd4ecc5dc2ace92?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,20,australian pop
spotify:track:6qI0MU175Dk2DeoUjlrOpy,911,spotify:artist:1HY2Jd0NmPuamShAr6KMms,Lady Gaga,spotify:album:05c49JgPmL4Uz2ZeqRx5SP,Lady Gaga,5/29/2020,172133,https://p.scdn.co/mp3-preview/4f4548f7f1abd44a15b02e859b130539bff7719a?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,61,"art pop,dance pop,pop"
spotify:track:3Pas9u4vk4hKEIa5OtKRFF,Total Eclipse of the Heart,spotify:artist:0SD4eZCN4Kr0wQk56hCdh2,Bonnie Tyler,spotify:album:2W3smztLjzbuAQTIme3Pkp,Bonnie Tyler,9/16/2011,270546,https://p.scdn.co/mp3-preview/42af1cbc20498d5e7de081f39b218ab035c9a57a?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,"europop,new wave pop,soft rock"
spotify:track:7L4NzRGuukFbw4pRylIjlN,Don't Pay The Ferryman,spotify:artist:2RpHsROrX075xfIwHn6B2U,Chris de Burgh,spotify:album:3azZV6V1yvATlE05bmWMCR,Chris de Burgh,1/1/1982,231333,https://p.scdn.co/mp3-preview/29841ec0fede85051e81fef7cb63fffb6fdf4f79?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,"new wave pop,soft rock"
